company,stand,overview,address,website,detail_url
PEARSON,M70,"A business unit within Pearson, the world's lifelong learning company, Pearson VUE empowers people to transform their lives through learning, upskilling, and credentialing. The global leader in high-stakes assessments that verify knowledge and uphold professional standards, every day we build upon our industry legacy while embracing an AI-driven future. We provide testing options through 20,000 test centers and online proctoring in more than 180 countries and territories, and every year we develop and deliver close to 21 million exams. That's one test every 1.5 seconds — providing life-changing opportunities to people everywhere. And our Pearson Skilling Suite features technology-focused learning for professionals, helping fuel progress and strengthen organizations by upskilling the workforce of the future. To learn more, visit PearsonVUE.com.","80 Strand
London
WC2R 0RL
United Kingdom",http://www.pearsonclinical.co.uk,https://www.learningtechnologiesfrance.com/exposants/pearson
PEOPLECERT,P70,"PeopleCert is the global leader in best practice frameworks and professional and language certifications, dedicated to enhancing organizational efficiency and helping individuals reach their career objectives.
Our product brands—including ITIL®, PRINCE2®, DEVOPS INSTITUTE®, and LANGUAGECERT®—benefit millions worldwide and are trusted by 82% of Fortune 500 companies and 800 government organizations. Offering a wide range of industry-aligned, innovative, and flexible learning solutions, along with a premium customer experience, PeopleCert aims to empower people and organizations to achieve their full potential through learning.","40, Themistocles Dervi street
Nicosia
Cyprus",https://peoplecert.org,https://www.learningtechnologiesfrance.com/exposants/peoplecert
PINKTUM,,"Adresse
Bachbauerstraße 1
München
81241
Germany
Site Internet
http://www.pinktum.com
Contactez-nous
Nom de famille *","Bachbauerstraße 1
München
81241
Germany",http://www.pinktum.com,https://www.learningtechnologiesfrance.com/exposants/pinktum
PITCHY,E72,"Pitchy permet aux entreprises de créer des vidéos professionnelles en illimité, simplement et rapidement. Avec des fonctionnalités avancées, l’IA et plus de 800 modèles personnalisables, gardez le contrôle et produisez des contenus personnalisés et percutants : teasers, modules learning, interviews, quizz vidéo...","157 BOULEVARD MACDONALD
PARIS
PARIS
75019
France",http://www.pitchy.fr,https://www.learningtechnologiesfrance.com/exposants/pitchy
TRAINING SQUARE,E30,"Training Square est
une solution de digitalisation de la formation, pour les entreprises de 200 à 20 000 collaborateurs, avec 3 promesses :
1) Réduire de 80% le
temps humain sur la gestion de la formation
2) 15% d'économie
sur les coûts de gestion de la formation
3) Digitaliser et
automatiser les processus formation","26 RUE MARCEAU
ISSY-LES-MOULINEAUX
HAUTS-DE-SEINE
92130
France",http://www.placedelaformation.com,https://www.learningtechnologiesfrance.com/exposants/place-de-la-formation-tms
PROCERTIF,D70,"Nouvelles
Faites rayonner les compétences avec la certification
Créez de la valeur pour vous et vos candidats avec la plateforme numéro 1 de la certification.","6 RUE D’ARMAILLE
PARIS
PARIS
75017
France",http://www.procertif.com,https://www.learningtechnologiesfrance.com/exposants/procertif
QUALIOBEE,N40,Votre copilote pour la gestion administrative de votre organisme de formation,"RUE DES ROCHETTES
MONTOIR-DE-BRETAGNE
LOIRE-ATLANTIQUE
44550
France",https://qualiobee.fr,https://www.learningtechnologiesfrance.com/exposants/qualiobee
QUEOVAL,H62,"Queoval Formation, votre partenaire pour la gestion de votre centre de formation !
Explorez notre logiciel de gestion complet et ses fonctionnalités puissantes pour optimiser tous vos processus. Gérez, développez, et animez votre organisme de formation avec aisance.
Assurez la mise en conformité
Qualiopi
et préparez le
BPF
en toute sérénité, le tout dans un environnement collaboratif. Simplifiez votre gestion grâce à notre outil sur mesure, qui est adaptable à chaque métier et activité.","198 RUE ETIENNE LENOIR
IMMEUBLE ONYX
MAUGUIO
HERAULT
34130
France",https://www.queoval-formation.com,https://www.learningtechnologiesfrance.com/exposants/queoval
QUIZZBOX SOLUTIONS,M72,"Animez, formez, certifiez ! Nous croyons que pour transmettre et construire le savoir auprès de vos participants il faut les impliquer.
1) Vous créez vos questions sur PowerPoint en 1 clic
2) Vos participants répondent à l’aide des boîtiers et/ou de leur smartphone. Vous obtenez et pouvez afficher en temps réel les résultats grâce au boîtier animateur dédié
3) Vous exportez en 1 clic sous format Excel/PDF : feuille de présence, résultats individuels/collectifs en anonyme/nominatif
Quizzbox est l’outil simple et efficace pour vos formations et certifications professionnelles.","51 rue des courtiaux
Clermont-Ferrand
PUY-DE-DOME
63000
France",http://www.quizzbox.com,https://www.learningtechnologiesfrance.com/exposants/quizzbox-solutions
RAPIDMOOC,F90,"Et si vos formateurs, experts et enseignants pouvaient produire des vidéos pro… sans équipe technique ?
Avec Rapidmooc, entrez dans une
expérience immersive XXL
de création vidéo, en totale autonomie.
Notre studio tout-en-un transforme n’importe quel espace en plateau de tournage grâce à l'installation de notre dispositif complet.
Créez facilement vos modules e-learning, capsules pédagogiques, vidéos RH ou classes inversées
, avec une qualité professionnelle et un rendu impactant.
Pas de complexité, pas d’attente : vous êtes seul(e) aux commandes… et ça change tout.
Cerise sur le tournage ?
Notre IA intégrée vous coache après chaque prise : ton, rythme, clarté, … pour faire progresser votre éloquence à chaque vidéo.
Pourquoi choisir Rapidmooc ?
• Une solution plug & play, accessible à tous
• Un outil qui valorise vos experts et accélère la production
• Une approche engageante, fun et scalable de la vidéo formation
🎬
Venez tester Rapidmooc en passant devant (et derrière!) la caméra.","55 Avenue René Cassin
Lyon
RHONE
69009
France",http://www.rapidmooc.com,https://www.learningtechnologiesfrance.com/exposants/rapidmooc
READSPEAKER,N75,"With 25 years of expertise, ReadSpeaker's text-to-speech solutions and
voice-activated learning tools
help make content accessible,
immersive
, and inclusive for a
wide range of learners
.
Whether
integrated directly into learning platforms or used as a standalone tool, ReadSpeaker provides
intuitive and easy-to-use text-to-speech
, enabling the vocalization
of any type of content on any device
: assessments, homework, STEM, OCR, and
quizzes
. ReadSpeaker
offers
over 280 voices in more than 80 languages ​​and
collaborates with
over 12,000 customers in more than 70 countries.","Princenhof park 13
Driebergen-Rijsenburg
3972 NG
Netherlands",http://www.readspeaker.com,https://www.learningtechnologiesfrance.com/exposants/readspeaker
READY FOR TAKEOFF,H116,"Adresse
119 RUE DES GLAISES
ANTONY
HAUTS-DE-SEINE
92160
France
Site Internet
http://www.readyfortakeoff.fr
Contactez-nous
Nom de famille *","119 RUE DES GLAISES
ANTONY
HAUTS-DE-SEINE
92160
France",http://www.readyfortakeoff.fr,https://www.learningtechnologiesfrance.com/exposants/ready-for-takeoff
REALITY ACADEMY,F95,"Reality Academy est une entreprise spécialisée dans l'Apprentissage ""Learning by Doing"". Une pédagogie active qui plonge les apprenants dans des mises en situation réelles pour les former par la pratique, comme sur le terrain.
Notre société est à la fois un organisme de formation et une solution logicielle complète pour déployer la Réalité Virtuelle dans les entreprises.
En collaboration avec des experts métiers, nous avons développé le plus large catalogue de formations en Réalité Virtuelle sur différentes thématiques : Management, Vente, Sécurité au Travail, RPS, Sécurité Routière, Cybersécurité, Méditation, Yoga, Environnement ou encore Diversité en entreprise.","23 rue des Fédérés
MONTREUIL
PARIS
93100
France",https://www.reality-academy.fr/,https://www.learningtechnologiesfrance.com/exposants/reality-academy
REWARD SOLUTION,C91,Reward Solution est une boutique en ligne qui permet à des apprenants d'obtenir des récompenses une fois leur formation terminée. Nous nous connectons à tous types d'LMS.,"10 RUE VIVIENNE
PARIS
PARIS
75002
France",http://www.202-ecommerce.com,https://www.learningtechnologiesfrance.com/exposants/reward-solution
RHAPSODY,L85,"Adresse
24 Rue de Clichy
Paris
75009
France
Site Internet
https://www.rhapsody.run/
Contactez-nous
Nom de famille *","24 Rue de Clichy
Paris
75009
France",https://www.rhapsody.run/,https://www.learningtechnologiesfrance.com/exposants/rhapsody
RISE UP,C70,"Produits
Nouvelles
Rise Up, la plateforme de formation tout-en-un qui s'adapte à vous. Des formations personnalisées et optimisées par l’IA pour accélérer le Time-to-Skill","20 BOULEVARD MONTMARTRE
PARIS
PARIS
75009
France",http://www.riseup.ai,https://www.learningtechnologiesfrance.com/exposants/rise-up
SANA,G50,"Sana est un laboratoire d'IA qui réinvente la manière dont les collaborateurs apprennent et travaillent.
Nous sommes convaincus que les organisations peuvent accomplir leurs missions plus rapidement lorsque le savoir est accessible facilement, que les tâches répétitives sont automatisées et que l'IA aide chacun à apprendre ce dont il a besoin.
Sana Learn est la plateforme d'apprentissage en entreprise moderne, qui combine LMS, LXP, outil de création de contenus et classe virtuelle en un seul système. Elle permet aux équipes L&D de concevoir et de déployer facilement des expériences d'apprentissage à fort impact.
En octobre 2025, Sana a rejoint Workday dans le cadre de la plus grande acquisition d'IA en Europe.","Riddargatan 32
Stockholm
Stockholm
114 57
Sweden",http://sanalabs.com,https://www.learningtechnologiesfrance.com/exposants/sana
SAVOIR IA®,E100,"1er réseau national de formations-actions en Intelligence Artificielle, qui propose des solutions locales, en présentiel, sur mesure, et animées par les meilleurs formateurs IA de France issus l’Académie SavoirIA®","67 Rue de Paris
Le Mesnil-Aubry
VAL D'OISE
95720
France",https://www.savoiria-paris.fr,https://www.learningtechnologiesfrance.com/exposants/savoiria
SEPTEO EDUCATION,G60,"Nouvelles
Septeo Education réunit des solutions logicielles de référence dédiées à la formation professionnelle, à l’apprentissage et à la certification.
Notre mission: simplifier la vie des équipes pédagogiques et administratives pour qu’elles se concentrent sur l’essentiel: la transmission des compétences.
Nous proposons un écosystème complet de solutions SaaS interconnectées :
Dendreo
: ERP pour la formation professionnelle continue
Ypareo Neo
: ERP pour les CFA et la gestion de l’alternance
Ypareo
Skills
: suivi des compétences et pilotage de l’apprentissage
CertiPlace
: gestion des certifications professionnelles
Wedof
: synchronisation EDOF et automatisation CPF
Sur notre stand, vous pourrez aussi retrouver
Datalumni,
partenaire et associé de Septeo Education : une plateforme qui aide les écoles et organismes de formation à animer leurs réseaux alumni, créer du lien dans la durée et valoriser les parcours bien après la formation.
Avec plus de
5
000 structures accompagnées
,
220 collaborateurs
et
8
0 M€ investis en R&D
, Septeo Education est un acteur majeur de la EdTech française et européenne.
Notre vision : une formation plus fluide, efficace et humaine, soutenue par des innovations concrètes, dont l’IA au service des métiers.
Venez découvrir comment nos équipes et nos produits libèrent du temps, fiabilisent vos processus et améliorent l’expérience de vos apprenants et partenaires. Ensemble, construisons un environnement d’apprentissage durable, performant et au service de l’employabilité.","194 AVENUE DE LA GARE SUD DE FRANCE
LATTES
HERAULT
34970
France",https://www.dendreo.com,https://www.learningtechnologiesfrance.com/exposants/septeo-education
SHORTWAYS,P62,"Produits
Nouvelles
Vous déployez ou gérez une application d’entreprise ?
Vous voulez réduire vos coûts de support utilisateur ?
Shortways accélère la prise en main de vos logiciels ... 👩‍🏫​
L’Assistant Shortways est la
plateforme d’adoption
digitale
qui guide les employés directement depuis leur écran métier grâce
à des pas-à-pas, FAQ et aides contextuelles.
... Et réduit le nombre
d’appels au support et le temps de traitement d'un ticket métier 📧​
Smart Ticketing est une plateforme de gestion des
tickets de support utilisateurs boostés au contexte et intégrée à votre
application métier (SIRH, ERP, CRM, …).
✅​ Résultat : des utilisateurs mieux formés, plus satisfaits et performants !","106 AVENUE PIERRE DE COUBERTIN
LAVAL
MAYENNE
53000
France",http://www.shortways.com,https://www.learningtechnologiesfrance.com/exposants/shortways
SINFONY,N80,"Sinfony Learning Suite
est la nouvelle génération de plateforme de formation conçue pour les industries réglementées et les organisations exigeantes en matière de qualité et de conformité. Véritable écosystème d’apprentissage, elle réunit un LMS complet, un outil auteur intelligent et un environnement collaboratif favorisant la montée en compétence continue des équipes. Sa mission : simplifier, accélérer et fiabiliser la formation sur le terrain tout en garantissant la maîtrise opérationnelle et la compliance.
Au cœur de la suite,
Training Factory
révolutionne la création de contenus grâce à l’intelligence artificielle. Cette innovation permet de transformer un document métier, une procédure ou une expertise interne en module de formation interactif en quelques minutes. Les experts peuvent ainsi produire, adapter ou mettre à jour leurs formations sans dépendre d’un service e-learning. Résultat : un gain de temps considérable, une documentation toujours à jour, et des collaborateurs formés plus rapidement, directement sur les gestes critiques de leur poste.
En associant performance pédagogique, IA et simplicité d’usage, Sinfony Learning Suite et Training Factory redéfinissent la manière dont les entreprises forment, qualifient et accompagnent leurs équipes vers l’excellence opérationnelle.","23 RUE CLAUDE CURTAT
MEYZIEU
69330
France",http://sinfony.eu,https://www.learningtechnologiesfrance.com/exposants/sinfony
SKILLOGS,F105,"Nouvelles
Skillogs accompagne les CFA, OF et écoles dans la digitalisation de leurs parcours post-bac. Nous proposons des formations diplômantes et certifiantes 100% digitalisées (Titres pro, BTS, Bac+3, Bac+5).","101 RUE DE LA FONTAINE GRELOT
ANTONY
HAUTS-DE-SEINE
92160
France",https://www.skillogs.com/,https://www.learningtechnologiesfrance.com/exposants/skillogs
SMARTOF,L60,"SmartOF est un
logiciel de gestion complet dédié aux organismes de formation
souhaitant structurer, automatiser et piloter l’ensemble de leur activité.
SmartOF couvre
toute la chaîne de gestion
, de la conformité réglementaire à l’optimisation des processus internes, grâce à une solution
intuitive et
fortement personnalisable
.
Conformité & obligations réglementaires
: conformité Qualiopi, gestion du BPF, suivi des indicateurs, traçabilité documentaire et préparation des audits
Gestion administrative de bout en bout
: inscriptions, signatures/émargements électroniques, conventions, gestion documentaire et automatisation des tâches.
Gestion des processus internes
: workflows personnalisés, automatisations avancées et centralisation des données.
Relation apprenants & clients
: espace client en ligne, formulaires et questionnaires en ligne, suivi des apprenants, QR codes.
Gestion commerciale du centre de formation
: gestion des prospects, devis, facturation et reporting.
Intégrations avec votre écosystème
: intégration fluide avec votre LMS, votre CRM, votre site web, votre logiciel de facturation et plus encore avec notre API complète.
SmartOF vous permet de
gagner un temps significatif
, de
sécuriser votre conformité
et de vous concentrer sur la
qualité de vos formations
.
Aujourd’hui,
plus
de 450 organismes de formation
font déjà confiance à
SmartOF","91 Rue Nationale
Le Rheu
ILLE-ET-VILAINE
35650
France",https://www.smartof.tech,https://www.learningtechnologiesfrance.com/exposants/smartof
SOWESOFT,K55,"SoWeSoft propose une plateforme complète dédiée à la digitalisation et au pilotage de la formation.
Nos solutions couvrent trois besoins essentiels :
l’émargement digital
, la
signature sécurisée de documents PDF
et
l’évaluation des formations et des connaissances
.
La plateforme s’intègre facilement à votre environnement grâce à nos
connecteurs ERP / SIRH / LMS
, permettant une circulation fluide des données et une gestion centralisée.
SoWeSoft met à disposition des
applications apprenants et formateurs
, pensées pour le terrain : signature en mobilité, consultation des sessions, justificatifs, suivi d’avancement et interactions en temps réel.
Pour l’évaluation, SoWeSoft combine
questionnaires et quizz de connaissances
, en intégrant une méthodologie structurée : le  modèle
Kirkpatrick®
. Les mesures sont réalisées
à chaud et à froid
, afin d’évaluer la satisfaction, l’acquisition, le transfert et l’impact.
Adoptée par des centres de formation, entreprises et institutions publiques
en France et à l’étranger
, SoWeSoft répond aux exigences de conformité, de productivité et de traçabilité de la formation professionnelle.
SoWeSoft : la plateforme complète pour digitaliser, sécuriser et valoriser vos formations.","17 rue de la Guillauderie
La Chevrolière
LOIRE-ATLANTIQUE
44118
France",http://www.sowesign.com,https://www.learningtechnologiesfrance.com/exposants/sowesoft
SPARTED,P72,"SPARTED is a French SaaS company specializing in
mobile micro-learning powered by AI
.
We turn training and safety awareness into
highly engaging
, game-like learning moments, in just three minutes a day.
Our AI helps organizations create, adapt and run continuous learning and prevention campaigns that keep teams engaged over time, boosting
performance
,
safety
and company
culture
while seamlessly complementing their LMS.","21 RUE DE BERRI
PARIS
PARIS
75008
France",http://www.sparted.com,https://www.learningtechnologiesfrance.com/exposants/sparted-1
SPEEXX,E55,"Speexx
figure parmi les 20 meilleures
EdTech
selon le Time Magazine et propose une solution complète pour le développement des collaborateurs dans
un cadre
professionnel
, incluant formation
en langue
, coaching professionnel, mentor
at
et
une cartographie
des compétences.
Speexx
est en
tièrement intégré
e
aux
éco
systèmes RH de
ses
clients et fonctionne dans un environnement en ligne sécurisé.
Plus de 1800 organisations dans le monde font confiance à
Speexx
. Avec plus de 8 millions d’utilisateurs et 300 000 sessions individuelles chaque année,
Speexx
est l’une des principales solutions internationales pour le développement professionnel, disponible en 14 langues.
Speexx
respecte les normes les plus élevées en matière de protection des données et a déjà reçu plus de 200 distinctions. Depuis sa création en 2012, l’entreprise s’est
considérablement
développée
,
compt
ant
aujourd’hui
plus de 2500 collaborateurs, formateurs et coachs
certifiés
dans le monde entier.","BAT.A, ETG.01- 84 RUE D' HAUTEVILLE
PARIS
PARIS
75010
France",http://www.edrlab.org,https://www.learningtechnologiesfrance.com/exposants/speexx
STAT4DECISION,R72,"Stat4Decision
est un acteur majeur et innovant de la formation en
data science, IA et ingénierie des données
, reconnu pour son expertise technique et son approche pédagogique centrée sur l’impact opérationnel. Depuis plus de dix ans, nous accompagnons les organisations publiques et privées dans la montée en compétence de leurs équipes, du niveau débutant au niveau expert.","37-39 Avenue Ledru Rollin
Paris
PARIS
75012
France",https://www.stat4decision.com/fr/,https://www.learningtechnologiesfrance.com/exposants/stat4decision
STELLIANT,K92,"Inquest Formation accompagne les organisations dans la prévention globale des risques en proposant des formations innovantes, opérationnelles et ancrées dans le retour d’expérience. Filiale du groupe STELLIANT, Inquest intervient sur l’ensemble de la chaîne du risque et forme chaque année plusieurs milliers de professionnels avec un taux de satisfaction dépassant 90 %.
Son offre couvre les domaines incendie, électrique, santé, cybersécurité et de nombreux risques spécifiques (amiante, TMS, risques psychosociaux…). Les programmes allient apports théoriques, mises en situation, jeux de rôles et simulations virtuelles pour garantir une montée en compétence durable et engageante
Inquest développe également la méthode AROREX, une approche unique d’analyse de risque optimisée par le retour d’expérience réel, permettant d’identifier les scénarios critiques et de fournir des recommandations immédiatement opérationnelles
Portées par une équipe experte alliant pédagogie et technologies immersives, les formations d’Inquest permettent d’apprendre autrement, d’expérimenter, d’agir en situation et de renforcer durablement la résilience des organisations.","Rue Jean Jaurès campus aviso batiment B
Puteaux
PARIS
92800
France",http://www.stelliant.com,https://www.learningtechnologiesfrance.com/exposants/stelliant
"STUDYO, PLAY & LEARN",P42,"Nouvelles
Serious games et ateliers gamifiés, sur étagère, sur mesure et marques blanches.","215 Chemin du Calvaire
Ymare
76520
France",https://www.studyo.fr/,https://www.learningtechnologiesfrance.com/exposants/studyo-play-learn
SYNERGIZ,E115,"SYNERGIZ - Créée en 2011, Synergiz est spécialisé dans les solutions intuitives, connectées et interactives, avec une forte expertise dans la Réalité Mixte. Avec un engagement envers l’excellence technologique, Synergiz se positionne comme un acteur de référence dans la transformation numérique, collaborant avec des partenaires de renom, tels Microsoft, Meta, Magic Leap, RealWear, HTC Vive, Apple, etc. Synergiz accompagne les entreprises dans leurs projets digitaux à travers son offre complète.
LA SOLUTION HARBOR - Harbor est une suite logicielle développée par Synergiz pour créer, scénariser et déployer facilement des scénarios de formation en Réalité Augmentée, Mixte et Virtuelle. Elle est disponible sur les différents casques du marché ainsi que sur tablette et smartphone.","4 RUE RENE MARTINEAU
SAINT-MALO
35400
France",https://synergiz.com/,https://www.learningtechnologiesfrance.com/exposants/synergiz
SYNTHESIA,K40,"Synthesia est une plateforme de communication vidéo innovante, alimentée par l'IA, conçue pour les entreprises. Elle permet de transformer du texte en vidéos captivantes en seulement quelques minutes. Des entreprises comme Xerox, Heineken ou Zoom s'en servent pour créer des contenus de formation, renforcer l'autonomie des clients, optimiser les communications internes et produire des vidéos marketing. Résultat : un engagement accru jusqu'à 30 % et une réduction des coûts de production vidéo allant jusqu'à 90 %.","3rd Floor 20 Triton Street
London
NW1 3B
United Kingdom",http://www.synthesia.io,https://www.learningtechnologiesfrance.com/exposants/synthesia
TAKOMA,F64,"Nous sommes des spécialistes du recueil, de la transformation et de la transmission des connaissances.
Nos métiers :
Conseil en Knowledge Management,
Formation,
Communication,
Documentation,
Ingénierie Support.
Nos principaux domaines d’expertise :
Industrie,
Luxe,
Banques-Assurances-Mutuelles,
Distribution,
Secteur Public.
Notre ADN :
L’Humain au cœur de nos activités : nous plaçons les femmes et les hommes comme la colonne vertébrale de TAKOMA.
Développer ensemble le potentiel humain : c’est la raison d’être de TAKOMA. Identifier, valoriser et faire grandir est notre moteur.
La force du collectif : parce que la réussite se construit ensemble, dans l’échange et la co-construction.","Immeuble SEINEWAY
12/14 RUE LOUIS BLÉRIOT
RUEIL-MALMAISON
HAUTS-DE-SEINE
92500
France",http://www.takoma.fr,https://www.learningtechnologiesfrance.com/exposants/takoma
TEACH UP,D80,"Nouvelles
Avec nos solutions LXP et LCMS, découvrez l’Adaptive Training® pour créer des formations en ligne qui s’adaptent et entraînent vos apprenants en temps réel.","46 RUE DU PRESIDENT EDOUARD HERIOT
LYON
RHONE
69002
France",http://www.teachup.com,https://www.learningtechnologiesfrance.com/exposants/teach-up
TEACHIZYPLUS,K93,"Nouvelles
TeachizyPlus est une solution LMS française pensée pour simplifier la formation digitale en entreprise.
Nous accompagnons les PME, les réseaux et les acteurs de la formation professionnelle dans la mise en place de parcours de formation internes ou externes, même sans équipe formation dédiée.
Notre force : un outil intuitif, une équipe 100 % basée en France
🇫🇷
, et un accompagnement humain de bout en bout.
Du support client à l’hébergement des données, tout est opéré depuis la France — pour plus de réactivité, de conformité… et de souveraineté numérique.
Conçue aussi bien pour les primo-utilisateurs que pour les responsables formation expérimentés, notre plateforme vous permet de lancer vos projets de formation simplement — avec un accompagnement expert et personnalisé.
Venez découvrir notre approche made in France, orientée simplicité, efficacité et proximité.","19 Avenue d'Italie
Paris
PARIS
75013
France",http://www.thewarmup.io,https://www.learningtechnologiesfrance.com/exposants/teachizy
TEASIO,H90,"Les professionnels de l’accompagnement savent que la relation humaine est clé, mais perdent en efficacité face à un nombre croissant de personnes à suivre.  Les LMS ou CRM ne sont pas prévu pour répondre à cette problématique. Grâce Teasio ils peuvent enfin de créer des parcours engageants, impactant et flexibles tout en simplifiant la gestion administrative: rapport, suivi et structure .","28 rue de la Reine des prés
Marche
6900
Belgium",https://www.teasio.com/,https://www.learningtechnologiesfrance.com/exposants/teasio
TECHSMITH,K70,"Nouvelles
Venez découvrir nos outils sur notre stand ou essayez Camtasia Online gratuitement et commencez à l'utiliser directement depuis votre navigateur. Créez du contenu professionnel à l'aide d'outils qui simplifient votre travail.
Camtasia est l'outil idéal pour créer des vidéos de formation professionnelles, des démonstrations de produits et de la documentation. Facile à prendre en main et flexible, Camtasia est suffisamment puissant pour donner vie à toutes vos idées.
Snagit vous aide à capturer et à annoter des images ou des vidéos pour une communication claire au quotidien. Snagit vous permet de capturer des images ou d’enregistrer votre vidéo et votre webcam pour rapidement les partager.
Audiate accélère la production audio et vidéo grâce à des outils basés sur l'IA : transcription des enregistrements vocaux, suppression des pauses ou hésitations et génération de scripts, avatars et voix off. Il s'intègre parfaitement à Camtasia et est inclus dans Camtasia Pro et Create.
Ensemble, ces outils vous aident à créer plus rapidement et à fournir un contenu plus clair et plus attrayant avec le minimum d’effort.","14 CRESCENT ROAD
EAST LANSING
MI
48823
United States",http://www.techsmith.com,https://www.learningtechnologiesfrance.com/exposants/techsmith
TEETCHE,N84,"Nouvelles
Teetche est un logiciel de gestion tout-en-un dédié aux organismes de formation et aux formateurs indépendants.
Pilotez simplement, restez aligné avec Qualiopi et bénéficiez d’un accompagnement personnalisé.
Centralisez l’ensemble de votre activité :
Collecte des demandes via un
catalogue en ligne
,
Gestion des contacts dans un
CRM intégré
,
Pilotage des démarches administratives
depuis un
tableau de bord intuitif :
analyses du besoin, devis, conventions, convocations, émargements numériques, évaluations, enquêtes de satisfaction, factures,
Chaque utilisateur dispose de son propre espace (apprenant, formateur, administrateur) pour une expérience fluide, simple et adaptée à son rôle.
Profitez d’un mois d’essai gratuit
, aux côtés d’un conseiller dédié, pour découvrir tout le potentiel de Teetche pour votre activité de formation.","91 Route des Romains
Strasbourg
BAS-RHIN
67200
France",https://teetche.com,https://www.learningtechnologiesfrance.com/exposants/teetche
TELEVIC – ASSESSMENTQ,P65,"assessmentQ est
une
plateforme
d'examen
numérique
conçue
pour les examens qui
façonnent
les vies et les
carrières
.
Conçue
pour la
fiabilité
, la
sécurité
et
l'évolutivité
elle
garantit
que
chaque
résultat
est
fiable
.
Grâce à son système solide
a
nti-triche
et des fonctionnalités robustes et performantes, assessmentQ permet
aux
organisations
d'organiser
des examens
numériques
sûrs
,
équitables
et
authentiques
.
assessmentQ est
utilisé
dans le monde
entier
par des
organismes
de certification
, des
entreprises
et des
gouvernements
, pour plus de
15
millions
d'examens
chaque
année
.
La
plateforme assessmentQ est surtout appréciée car elle répond exactement à leurs besoins et surtout est une solution sécurisée, évolutive et fiable.
assessmentQ est
dé
veloppé
e
p
ar
Televic
, une entreprise technologique basée en Belgique. Avec plus de 1 000 employés dans le monde,
Televic
stimule l'innovation en Europe, au Moyen-Orient, en Asie et aux États-Unis.
https://assessmentq.com/?lang=fr","Tour Cofonca
LEO BEKAERTLAAN 1
IZEGEM
B-8870
Belgium",https://www.televic.com/fr,https://www.learningtechnologiesfrance.com/exposants/televic-assessmentq
TEO TRAINING,F100,Développer les compétences de votre atelier de production dans un contexte Industrie 4.0.,"Schaarbeekstraat 42 A
Antwerp
Belgium",http://www.teo.training,https://www.learningtechnologiesfrance.com/exposants/teo-training
TIPS N' LEARN,B90,"TIPS n'​ LEARN, l'agence qui cuisine vos formations autrement ! 

Comment ça autrement ? Vous en avez trop dit ou pas assez !

Au menu, 2 offres : 
> De l’accompagnement à la production de solutions digitales, en passant par le marketing de votre offre et la digitalisation de votre présentiel, à travers notre offre sur-mesure, nous mettons tout en (hors d’) œuvre pour solliciter et ravir vos 5 sens et développer vos talents. 
> Sans surcoût mais pas sans surprise, nos offres pré-packagées, nées de notre expérience, allient simplicité et personnalisation, bon sens et créativité afin de répondre à des besoins clairement identifiés en formation.

Un réseau de partenaires dont nous apprécions tout autant les qualités professionnelles qu’humaines.

Quelques trucs de chef : savoir créer le buzz, soigner l’apparence, faire sourire, raconter des histoires et sans cesse chercher la « special touch » qui fera toute la différence !","9 CHEMIN DES BOUILLANTS
CHESSY
SEINE-ET-MARNE
77700
France",http://www.tipsnlearn.fr,https://www.learningtechnologiesfrance.com/exposants/tips-n-learn
TOOLEARN,H92,TOOLEARN,"33 QUAI ARLOING
LYON
RHONE
69009
France",https://www.toolearn.fr,https://www.learningtechnologiesfrance.com/exposants/toolearn
TOOTAK,P50,"TooTak est une application mobile qui enseigne la lecture du farsi, l'une des langues parlées en Iran. Notre public cible initial est composé d'enfants de 6 à 10 ans vivant hors d'Iran. Les ressources disponibles pour l'apprentissage du farsi étant insuffisantes et de faible qualité, il est difficile de maintenir l'intérêt des enfants pour leur langue maternelle ; beaucoup se découragent et abandonnent leur apprentissage. Pour remédier à ce problème, TooTak propose une expérience d'apprentissage ludique grâce à des jeux interactifs multimodaux et des vidéos basées sur la gestuelle.","3 RUE DANTON
MALAKOFF
HAUTS-DE-SEINE
92240
France",http://www.tootak.fr,https://www.learningtechnologiesfrance.com/exposants/tootak
TOSA,P44,Tosa regroupe notre offre de certifications. Elles permettent à des centaines de milliers de personnes à travers le monde de démontrer leurs compétences bureautiques et numériques grâce à un score sur 1 000 apposé sur leur CV. Isograd Learning Platform est l'environnement e-learning immersif conçu pour accompagner les apprenants et les étudiants dans l'acquisition des concepts fondamentaux nécessaires à la réussite du Tosa.,"35 RUE DES JEUNEURS
PARIS
PARIS
75002
France",https://www.isograd-testingservices.com/,https://www.learningtechnologiesfrance.com/exposants/tosa
TRAINDY,J104,"Traindy est un studio d’innovation pédagogique basé sur les sciences cognitives ayant pour but d’accompagner chaque apprenant, équipe et organisation de formation à devenir plus autonome ; c’est-à-dire leur donner le pouvoir d’atteindre le futur qu’ils souhaitent.","86 RUE DAMREMONT
PARIS
PARIS
75018
France",http://www.traindy.io,https://www.learningtechnologiesfrance.com/exposants/traindy
